아파트,건축년도,거래금액(만원),계약일,계약월,계약년,전용면적(㎡),층,지번,도로명,지역코드,법정동,평형그룹,거래유형,조회지역코드,조회계약년월,계약일자
주공아파트 5단지,1978,114000.0,19,09,2014,76.5,14,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140919
주공아파트 5단지,1978,114000.0,21,09,2014,76.5,5,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140921
주공아파트 5단지,1978,111800.0,26,09,2014,76.5,1,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140926
주공아파트 5단지,1978,114000.0,18,09,2014,76.5,3,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140918
주공아파트 5단지,1978,114500.0,16,09,2014,76.5,7,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140916
주공아파트 5단지,1978,113500.0,24,09,2014,76.5,4,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140924
주공아파트 5단지,1978,114300.0,02,09,2014,76.5,6,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140902
주공아파트 5단지,1978,111700.0,03,09,2014,76.5,5,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140903
주공아파트 5단지,1978,113000.0,05,09,2014,76.5,15,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140905
주공아파트 5단지,1978,114000.0,02,09,2014,76.5,8,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140902
주공아파트 5단지,1978,115000.0,19,09,2014,76.5,10,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140919
주공아파트 5단지,1978,114000.0,02,09,2014,76.5,5,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140902
주공아파트 5단지,1978,94000.0,17,09,2014,76.5,15,27,송파대로,11710,잠실동,34평형,매매,11710,201409,20140917
주공아파트 5단지,1978,109000.0,25,10,2014,76.5,10,27,송파대로,11710,잠실동,34평형,매매,11710,201410,20141025
주공아파트 5단지,1978,112000.0,07,10,2014,76.5,11,27,송파대로,11710,잠실동,34평형,매매,11710,201410,20141007
주공아파트 5단지,1978,109400.0,13,11,2014,76.5,12,27,송파대로,11710,잠실동,34평형,매매,11710,201411,20141113
